DL,MSP,1507,1701,0
EV,IAH,723,832,0
EV,DTW,1948,2102,0
EV,DEN,952,1412,0
MQ,ORD,2019,2204,0
MQ,DFW,1234,1433,0
OO,PHX,843,1118,0
OO,IAH,1653,1903,0
OO,MSP,1619,1835,0
UA,MCO,556,749,0
UA,MCO,1424,1614,0
US,MKE,653,918,0
US,CLT,2209,2349,0
VX,LAS,1453,1622,0
WN,CMH,1550,1556,0
WN,HOU,1530,1621,0
WN,MCO,616,829,0
WN,ATL,2104,2242,0
WN,PVD,1504,1641,0
WN,STL,1802,2049,0
AA,BOS,1624,2026,0
AA,MSP,1605,1720,0
AA,MIA,1740,2010,0
AS,PDX,1938,2204,0
B6,JFK,2010,2258,0
DL,FLL,647,846,0
DL,GPT,613,824,0
AA,DFW,1705,1836,0
DL,ATL,1745,1931,0
DL,JFK,1944,2157,0
EV,HOB,559,824,0
EV,LFT,1420,1650,0
F9,DEN,2131,13,1
MQ,PIT,1207,1237,0
MQ,BHM,533,816,0
NK,LAS,5,640,1
OO,RNO,545,710,0
OO,SLC,1127,1508,0
OO,TUS,823,953,0
UA,EWR,2055,18,1
UA,MSY,2146,2303,1
US,CLT,1336,1502,1
US,PHL,2238,2344,0
UA,SFO,833,959,0
WN,MDW,1314,1613,0
WN,BNA,730,858,0
WN,DAL,1011,1103,0
WN,STL,2115,18,0
WN,HOU,1943,2045,0
WN,MCI,859,1043,0
WN,PHX,847,1042,0
AA,MIA,710,930,0
AA,AUS,1141,1244,0
AA,DFW,901,1047,0
AS,PDX,756,1003,0
B6,PDX,649,909,0
DL,JFK,2013,2343,1
DL,ATL,1341,1439,0
DL,PHX,1412,2043,0
AA,AUS,1031,1130,0
DL,ATL,1100,1235,0
B6,BOS,848,1153,0
EV,EWR,753,929,0
EV,DTW,1940,2024,0
EV,BOS,926,1127,0
HA,HNL,1349,2154,0
MQ,CLE,1823,1905,0
NK,DFW,1333,1627,0
OO,ONT,655,1215,0
OO,SDF,1256,1416,0
OO,SEA,1956,2258,0
OO,SLC,2148,2142,0
UA,ORD,1003,1127,1
UA,TPA,910,1103,0
UA,LAX,1647,1928,1
US,DCA,1138,1347,0
US,SAN,1912,2025,0
WN,ABQ,1043,1117,0
WN,DCA,1854,2010,0
WN,LAX,1717,1818,0
WN,MDW,629,728,0
WN,ATL,2217,12,1
WN,PDX,1258,1437,0
WN,SAT,1857,1959,0
WN,HOU,1458,1551,0
AA,SNA,758,1242,0
AA,DFW,1712,1841,1
AA,DFW,944,1128,0
AS,HNL,1056,1932,0
B6,MCO,1457,1746,0
DL,ATL,2200,2344,0
DL,MSP,1946,2311,0
DL,BOS,729,939,1
DL,EYW,1744,1932,0
DL,SLC,827,912,0
EV,ABQ,849,1149,0
EV,ORD,1029,1242,0
EV,FAY,1011,1151,0
F9,RSW,658,903,0
MQ,ORD,1456,1752,0
MQ,OMA,1919,2048,0
NK,DFW,559,753,0
OO,PDX,923,1205,0
OO,LAX,1621,1737,0
OO,SMX,555,707,0
UA,IAH,1601,1944,0
UA,DCA,1743,2001,0
US,PHX,1703,1820,0
US,PHL,1530,1705,0
VX,SAN,927,1104,0
WN,MAF,640,753,0
WN,ELP,1509,1618,0
WN,LAS,1826,1958,1
WN,PHX,1731,1918,0
WN,SLC,2012,2105,0
WN,MDW,1719,2004,0
WN,PHX,559,1314,0
UA,IAH,857,1127,0
AA,DFW,1821,2203,0
AA,ORD,1745,2126,1
AS,SEA,1930,2152,1
B6,FLL,801,1059,0
B6,PBI,1812,2050,1
DL,SFO,4,726,0
DL,BDL,1833,2113,0
DL,MSP,2002,2240,0
DL,BOS,835,1136,0
DL,SDF,723,833,0
EV,DCA,1020,1144,0
EV,ATL,2056,2202,0
EV,ATL,935,1016,0
F9,PHL,1040,1206,0
MQ,ORD,748,950,0
MQ,JAN,1348,1522,0
OO,MCI,1647,1849,0
OO,MOT,1735,1924,1
OO,SBP,1404,1503,0
OO,LAX,805,1254,0
UA,FLL,758,1047,0
UA,EWR,753,1050,0
UA,DEN,555,734,0
US,CLT,1432,1617,0
US,BOS,1655,1840,0
VX,SFO,717,837,0
WN,FLL,1553,1704,0
WN,MSP,1856,2016,0
WN,PIT,1709,1927,0
WN,DAL,2053,2214,0
WN,SLC,1415,1433,1
WN,LAS,735,823,0
WN,MDW,1824,2101,1
AA,ORD,1238,1429,1
AA,DFW,1328,1415,0
AA,SLC,2356,629,0
AS,PDX,1504,1755,0
B6,IAD,636,800,0
DL,JFK,2216,153,1
DL,AGS,705,749,0
DL,CMH,951,1124,0
DL,ATL,1859,2106,0
DL,OKC,1833,2125,1
EV,JAN,1203,1347,0
EV,BUF,1616,1741,1
EV,ATL,1556,1647,1
EV,ORD,?,?,?
HA,HNL,1629,1716,0
MQ,BRO,1905,2103,1
NK,MSP,751,1240,0
OO,FAR,1745,1923,0
OO,SLC,1105,1230,0
OO,MKG,?,?,?
OO,SBP,1228,1412,0
UA,DEN,1528,1700,0
UA,IAD,805,1043,0
OO,DEN,1407,1653,0
US,DCA,829,1056,0
US,JAX,1351,1506,0
WN,ATL,2111,2234,0
WN,CLT,2002,2133,1
WN,FLL,855,1050,0
WN,LAX,1317,1856,1
WN,MDW,1452,1702,1
WN,PHL,759,1023,0
WN,SEA,1603,1818,1
WN,TPA,1957,2225,1
AA,LAS,612,1059,0
AA,LAX,1154,1301,0
AS,PHL,1918,2204,1
AA,BWI,528,753,0
B6,BOS,1524,1741,1
DL,ATL,1703,1824,1
DL,DTW,1750,?,0
DL,MSP,1317,1429,0
DL,BOI,1836,1935,0
DL,ATL,1359,1532,0
EV,SHV,1726,1836,0
EV,IAH,2035,2216,1
EV,ORF,1111,1253,0
F9,TPA,?,?,?
HA,HNL,2019,2100,0
MQ,LGA,1807,1943,1
NK,DTW,931,1301,0
OO,DTW,1227,1249,1
OO,SLC,1100,1141,0
OO,SFO,827,935,0
UA,SFO,1906,2034,1
UA,IAH,2008,2128,1
UA,SFO,1103,1711,0
US,CLT,926,1215,0
US,DCA,2029,2241,1
US,BOS,1457,1637,0
WN,DEN,2109,2154,0
WN,SAN,722,1154,0
WN,IND,748,913,0
WN,STL,1837,2012,0
WN,MDW,750,1036,0
WN,OMA,616,713,0
WN,BNA,1037,1213,0
AA,IAD,529,757,0
AA,DFW,1325,1636,0
AA,SFO,830,1351,0
AS,LAX,850,1112,0
B6,LAS,2320,726,0
DL,ATL,1752,1937,0
DL,IND,1913,2045,0
DL,MSY,1132,1341,1
DL,ATL,956,1043,0
EV,DFW,2014,2120,0
EV,ATL,1235,1218,1
EV,EWR,627,832,0
MQ,ORD,1642,1741,0
MQ,LGA,922,1059,0
OO,SAN,2215,2255,1
OO,LGB,1305,1554,0
OO,DEN,1730,2225,0
UA,DEN,1000,1505,0
UA,LAX,1438,1946,0
US,ORD,?,?,?
US,TPA,1721,1902,0
VX,SEA,1653,1917,0
WN,CMH,1554,1725,0
WN,HOU,1813,2231,0
WN,MCO,1909,2213,0
WN,ONT,1256,1402,0
WN,SJC,1427,1547,0
AA,DFW,2142,2154,0
AA,BOS,1750,1937,0
AA,ORD,2135,23,0
AS,PHX,552,856,0
B6,SAN,1117,1931,0
AA,DFW,1041,1249,0
DL,DFW,1715,2029,0
DL,FNT,1743,1952,0
DL,BDL,1520,1757,0
EV,DFW,703,1029,0
DL,ATL,825,935,0
EV,CLE,2057,2205,0
EV,SGF,1815,2055,0
EV,ORD,947,1247,0
MQ,ORD,914,1157,1
MQ,ORD,1026,1155,0
NK,DEN,700,1015,1
OO,PHX,1644,1937,0
OO,GTF,603,729,0
OO,SFO,1550,1713,1
UA,DCA,1401,1653,0
UA,SFO,904,1131,0
UA,EWR,537,811,1
US,ORD,1550,1835,0
US,CLT,930,1104,0
WN,BNA,955,1220,0
WN,LAX,1135,1256,0
WN,MSY,2007,2142,0
WN,RNO,1851,2006,0
WN,BUR,1403,1709,0
WN,DEN,1032,1516,0
WN,MCO,1030,1251,0
AA,ORD,919,1137,1
AA,MSP,1420,1541,0
AA,ATL,821,1013,0
AS,LAX,1930,2213,0
B6,JFK,606,858,0
B6,JFK,1903,2029,1
DL,DTW,838,1033,0
DL,MCI,1511,1624,0
DL,MSP,1456,1633,0
DL,ORD,627,1004,0
DL,ATL,1630,1804,0
EV,TUL,1650,1827,1
EV,LGA,2144,2339,0
EV,ATL,1452,1604,0
F9,IAD,1715,2126,0
MQ,ORD,2021,2123,0
MQ,DFW,1726,1907,1
EV,IAH,838,1149,0
OO,SLC,1342,1649,0
OO,GJT,650,756,0
OO,DEN,756,915,0
UA,ORD,1644,1922,1
UA,SEA,1614,1822,0
UA,SMF,1751,2106,0
US,DCA,1200,1317,0
US,CLT,1925,2108,1
WN,ABQ,625,741,0
WN,DEN,1957,2110,0
WN,LAS,1401,1641,1
WN,BWI,2053,2233,1
WN,SAN,2132,2250,0
WN,STL,538,658,0
WN,MSP,632,757,0
WN,LAS,1927,214,1
AA,MIA,2137,2238,0
AA,DFW,944,1055,1
AA,DFW,709,1122,0
B6,LAX,900,1717,1
B6,AUS,1236,1707,0
DL,FAR,454,546,0
DL,ATL,2310,12,0
DL,MSP,1953,2313,1
DL,MSP,701,1027,0
DL,ATL,809,823,0
EV,RDU,1142,1313,0
EV,ATL,1642,1724,1
EV,CHO,1713,1839,0
F9,DEN,742,859,0
MQ,ELP,1318,1703,0
MQ,ORD,1131,1423,0
EV,PVD,601,711,0
OO,MSP,1928,2202,0
OO,DTW,1533,1604,0
OO,SGU,1149,1251,0
UA,IAH,1541,1749,0
UA,DEN,953,1446,0
US,ALB,1459,1718,1
US,IAH,1003,1334,0
US,CLT,1132,1152,0
WN,BNA,1641,1834,1
WN,DAL,633,1012,0
WN,IND,645,825,0
WN,MCI,1314,1345,1
WN,SMF,537,658,0
WN,MDW,1514,1819,0
WN,PHL,755,1005,0
AA,LAX,755,1618,0
AA,MCO,1922,2107,0
AA,DFW,1459,1641,0
AS,SEA,908,1056,0
B6,SEA,2155,612,0
B6,BOS,1719,2112,1
DL,CRW,658,818,0
DL,MSP,1937,2308,1
DL,FLL,852,1132,0
DL,LAS,913,1414,0
DL,MSP,633,1003,0
EV,EWR,635,819,0
EV,DTW,745,849,0
EV,CRW,1132,1300,0
HA,SAN,916,1217,0
MQ,HPN,1249,1422,0
NK,LGA,1816,2050,0
OO,ORD,1017,1134,1
OO,MEM,1030,1248,0
OO,SBN,616,712,0
OO,SLC,1834,1951,1
UA,DCA,1353,1615,0
UA,DEN,1911,2035,0
UA,LAS,638,812,1
US,CLT,2255,33,0
US,CLT,1804,2004,0
WN,BWI,2131,2355,0
WN,AUS,1841,1935,1
WN,PHL,757,923,0
WN,TPA,1229,1304,0
WN,MCI,522,901,0
WN,MSY,1930,2242,0
WN,DAL,625,803,0
WN,HOU,905,1009,0
AA,DFW,726,1123,0
AA,MIA,702,911,0
AS,SEA,754,1015,0
AA,STT,1446,1804,0
B6,FLL,1550,1831,1
DL,ATL,938,1115,0
DL,LGA,759,1035,0
DL,ORD,657,919,0
DL,ATL,1339,1351,0
DL,SLC,2017,2033,0
EV,MCI,1308,1507,0
EV,IAH,1409,1509,1
EV,ILM,1103,1238,0
F9,DEN,1726,1900,0
MQ,SGF,1812,2007,1
MQ,MIA,932,1157,0
NK,LAX,1629,2229,0
OO,FAT,1511,1600,0
OO,FSD,1312,1352,0
OO,SAT,1343,1450,0
UA,SFO,841,1458,0
UA,SAT,1052,1145,0
UA,TPA,918,1125,0
US,PHL,1814,1956,0
US,IAH,658,1020,0
US,PHX,1027,1358,0
WN,DAY,2231,2346,1
WN,BWI,1927,2158,1
WN,SAT,1723,1916,1
WN,TUL,843,927,0
WN,HOU,1130,1252,0
WN,MAF,1815,1825,1
WN,MSP,559,916,0
AA,HNL,1215,2041,0
AA,ORD,735,1001,0
AA,DFW,1815,2004,0
AS,PDX,1304,1444,0
B6,DCA,808,927,0
B6,AUS,1644,2006,0
DL,HOU,1657,1957,0
DL,ATL,1510,1515,0
DL,TLH,656,757,0
DL,ATL,1141,1215,0
DL,PSC,606,837,0
EV,EWR,842,1019,0
EV,MSP,1000,1140,0
EV,DTW,1203,1220,0
F9,DEN,827,1332,1
HA,LIH,1451,1525,0
MQ,TYS,1237,1302,1
OO,ABQ,1819,2132,1
OO,SLC,1507,1554,0
OO,DEN,1439,1714,1
OO,DEN,1625,1749,1
UA,SFO,1014,1631,0
UA,IAD,22,104,1
UA,HNL,1504,2334,0
US,MSP,1407,1726,1
US,CLT,1423,1606,0
VX,JFK,916,1207,0
WN,HOU,1205,1300,0
WN,SAT,1814,1916,0
WN,MSY,2249,10,1
WN,RDU,540,608,0
WN,SMF,524,642,0
WN,BNA,717,839,0
WN,DAL,2049,2243,1
AA,LAX,1639,1749,0
AA,SAN,1416,1927,0
AA,DFW,2226,228,1
AA,ORD,901,1453,1
B6,CLT,1135,1347,0
DL,SLC,2204,2305,0
DL,ATL,2142,2324,1
DL,PBI,1754,1948,0
EV,MOB,624,752,0
EV,ATL,1025,1159,0
DL,SEA,2339,721,0
F9,MCO,2023,2253,1
MQ,CVG,922,941,0
NK,ORD,551,846,0
OO,PHX,954,1132,0
OO,DEN,1528,1608,1
OO,FSD,937,1019,0
UA,ORD,1544,1921,0
UA,JFK,559,921,0
US,LAX,2208,610,0
US,CLT,740,946,0
WN,MCO,1535,1723,0
WN,BWI,1406,1611,1
WN,FLL,1408,1627,0
WN,ABQ,607,856,0
WN,SEA,1709,1937,0
WN,PHX,1313,1540,0
AA,LAX,817,1618,1
AA,DFW,1706,1830,0
AA,LAX,625,1127,0
AS,OGG,1512,2256,0
B6,BOS,1102,1417,0
DL,DCA,832,1008,0
DL,JFK,924,1312,0
DL,SMF,1238,2021,0
EV,ORD,1601,1817,0
EV,BRO,1652,1813,0
DL,ATL,1659,1832,0
DL,BOS,2051,2253,1
EV,CRW,1722,1840,1
F9,DEN,1440,1943,0
HA,HNL,1346,1429,0
MQ,ORD,1830,2003,0
OO,DFW,1903,2054,0
OO,CVG,1746,1854,0
OO,MSP,1604,1656,0
OO,DEN,1849,2018,0
UA,EWR,1236,1521,0
US,SEA,508,748,0
US,DCA,1153,1310,0
UA,MDT,652,754,0
UA,MCO,1216,1453,0
WN,DAL,630,732,0
WN,BOI,1205,1301,0
WN,MDW,1308,1428,0
WN,PHL,1802,2007,0
WN,SAN,1742,1859,1
WN,TPA,1635,1811,0
WN,LAS,852,1127,0
AA,LAX,1659,2001,0
AA,DCA,1349,1603,0
AA,MIA,1107,1336,0
AS,SJC,831,1111,0
B6,BOS,?,?,?
DL,LAX,1621,2340,0
DL,JFK,1029,1350,1
DL,MCO,1840,2148,0
DL,ATL,844,1017,0
DL,MSP,1448,1625,1
EV,ROC,1013,1100,0
EV,IAH,734,918,0
EV,ROA,1148,1318,1
EV,ORD,1941,2118,0
MQ,HSV,1724,1904,0
MQ,GSP,611,805,0
NK,DFW,1503,1815,0
OO,SAT,846,926,0
OO,IAH,1353,1647,0
OO,IAH,1936,2237,0
UA,IAD,824,1057,0
UA,IAD,2212,24,0
UA,ORD,1344,1555,0
US,PHL,1602,1816,0
US,FLL,1842,2142,0
UA,DEN,1800,2344,0
WN,HOU,906,1018,0
WN,ATL,1812,2016,1
WN,OMA,657,826,0
WN,MCI,1706,1830,1
WN,BUR,1051,1159,0
WN,DCA,1226,1311,0
WN,PNS,1506,1649,1
AA,LAX,1215,1940,0
AA,DFW,704,1139,0
AA,DFW,1456,1700,0
AS,SEA,1211,1416,0
B6,FLL,555,831,0
B6,RSW,2109,2351,0
DL,SEA,918,1431,0
DL,JFK,1139,1456,0
DL,ATL,1418,1552,0
DL,ATL,2207,2320,0
DL,AUS,1203,1501,0
EV,EWR,2030,2305,0
EV,ATL,2106,2219,0
EV,AVP,644,749,0
HA,HNL,1324,2148,0
MQ,CLE,1517,1532,0
NK,BWI,1536,1811,0
OO,BOI,1518,1618,0
OO,SLC,830,930,0
OO,OKC,1716,1835,0
UA,PIT,652,905,0
UA,ORD,856,1107,0
US,BOS,932,1207,0
OO,MSP,1948,2054,0
UA,PDX,759,1532,0
US,LGA,646,841,1
WN,DAL,1545,1709,1
WN,HOU,1757,1915,1
WN,MCI,1846,2212,0
WN,PHX,746,1158,0
WN,SJC,1320,1416,0
WN,BHM,728,912,0
WN,MSY,2058,2220,0
AA,OGG,1522,2332,0
AA,DFW,705,815,0
AA,DFW,1218,1500,0
AS,PDX,1313,1531,0
B6,LGB,1956,2118,0
B6,JFK,2023,2240,0
DL,BUF,1603,1800,0
DL,MCO,742,1023,0
DL,AUS,811,1238,0
DL,JFK,903,1244,0
EV,ORD,1234,1336,0
EV,RIC,744,932,0
EV,ATL,1618,1641,0
DL,ATL,1948,2050,0
HA,KOA,1304,1339,0
MQ,TXK,1815,1917,0
NK,PHL,1208,1447,0
OO,MSP,928,1005,1
OO,DLH,1425,1516,0
OO,MEM,833,1019,0
UA,TPA,1941,2226,0
UA,ORD,1049,1352,0
UA,ORD,1356,1608,0
US,PHL,1329,1434,0
US,PHX,848,1514,0
US,PHL,1801,2040,0
WN,DCA,2042,2229,0
WN,HOU,1258,1450,0
WN,MDW,549,659,0
WN,OMA,1142,1258,1
WN,SAN,?,?,?
WN,TPA,1523,1739,0
WN,BUR,?,?,?
AA,JFK,1822,2205,0
AA,DFW,2000,2309,0
AA,DFW,708,1057,0
AS,ADK,1757,2125,0
B6,SJU,1415,1451,0
B6,FLL,1905,2133,1
DL,SLC,2032,2134,0
DL,LAX,2234,549,1
DL,LAS,612,1234,0
DL,SLC,1646,1728,0
DL,MKE,1210,1458,0
EV,IAH,1742,1929,0
EV,RIC,733,929,0
EV,SHV,528,809,0
F9,SFO,1507,1827,0
MQ,AZO,1436,1427,0
MQ,MAF,1246,1412,0
NK,LBE,1842,2041,1
OO,SMF,1219,1401,0
OO,DLH,1821,2011,0
OO,SJC,1316,1647,0
UA,IAH,2104,2257,0
UA,DEN,750,1318,0
UA,SFO,1913,2049,0
US,PHL,952,1236,0
US,BOS,1529,1707,0
US,CLT,1810,2025,0
WN,LAS,1054,1152,0
WN,ATL,609,805,0
WN,MDW,604,940,0
WN,BHM,1411,1605,0
WN,DAL,1113,1208,0
WN,MCO,1243,1425,0
WN,PHX,710,815,0
AA,SLC,1922,2250,1
AA,DFW,1518,1831,1
AA,SEA,1533,2116,1
AS,LAX,1110,1318,0
B6,JFK,753,1009,0
AA,LAX,2121,2341,1
DL,SFO,1126,2001,0
DL,ATL,2205,2337,0
DL,BOS,612,832,0
DL,SAV,632,734,0
DL,PHX,1024,1652,1
EV,IAH,1200,1341,1
EV,EVV,921,1128,0
EV,SAF,1500,1623,1
F9,PHL,1144,1421,0
MQ,ORD,1601,1817,1
NK,FLL,1558,1924,0
EV,CRP,547,643,0
OO,OKC,1632,1852,0
OO,ORD,1649,1938,1
OO,DEN,1928,2057,1
UA,LAX,1638,2142,0
UA,FLL,550,735,0
UA,EWR,746,1025,0
US,BOS,700,825,0
US,EWR,1340,1547,0
VX,SFO,1329,1501,0
WN,DEN,1822,1933,1
WN,PIT,1826,1958,1
WN,SMF,1441,1603,1
WN,MAF,1008,1132,0
WN,MKE,1844,2211,0
WN,BUR,1423,1524,1
WN,HOU,1047,1331,0
AA,EWR,850,1152,0
AA,MIA,655,959,0
AS,ANC,1148,1317,0
B6,DCA,1137,1401,0
B6,SJU,1403,1644,0
DL,ATL,1533,1655,0
DL,MSY,1105,1409,0
EV,MCI,1033,1234,1
EV,EWN,759,1015,1
DL,STL,1259,1529,0
DL,PHL,1237,1442,0
F9,ORD,2123,2314,0
MQ,TYR,1520,1623,0
NK,ACY,1807,2023,0
OO,LAX,1343,1527,1
OO,DFW,1309,1413,0
OO,DEN,1255,1434,0
UA,JFK,1148,1451,0
UA,MCO,1613,1816,0
US,BWI,1027,1146,0
US,PHL,1615,1905,0
WN,GSP,624,711,0
WN,BUF,615,659,0
WN,MDW,1832,2004,0
WN,RNO,1808,1924,1
WN,LAS,952,1123,1
WN,MDW,1651,1928,0
AA,DCA,1016,1242,0
AA,MIA,936,1204,0
AS,EWR,1716,2006,0
B6,JFK,800,954,0
B6,FLL,1146,1442,1
DL,ATL,1020,1114,0
DL,DTW,850,1034,1
DL,SEA,1104,1619,0
DL,ATL,1357,1447,0
DL,ATL,732,940,0
EV,DAY,1827,2005,0
EV,LFT,1633,1816,0
EV,RDU,725,929,0
HA,LAX,835,1126,0
MQ,ORF,1237,1403,0
MQ,ORF,600,833,0
OO,DEN,1918,2035,0
EV,GSO,1012,1130,0
MQ,BMI,644,739,0
OO,IDA,832,1040,1
UA,PSP,1414,1952,1
UA,ORD,1334,1543,0
US,PHX,1224,1647,0
US,ATL,635,833,0
VX,LAX,2338,757,0
WN,BOS,537,701,0
WN,DCA,638,744,0
WN,MEM,1039,1326,0
WN,DEN,2225,2330,0
WN,LAS,730,817,0
WN,PHX,1450,1639,0
WN,TPA,936,1135,0
AA,ORD,1659,2000,1
AA,DFW,1657,1754,0
AS,SEA,908,1108,0
AA,BWI,1825,2138,0
B6,LGB,1809,2023,0
DL,SNA,644,1232,0
DL,SEA,1455,1721,0
DL,ATL,1232,1339,0
DL,ATL,1731,1857,0
DL,SLC,946,1546,0
EV,IAH,919,1014,0
EV,XNA,640,823,1
EV,FAY,1001,1121,0
F9,DEN,2021,2306,0
EV,SPS,1219,1317,1
MQ,BNA,1356,1656,0
NK,MCO,1539,1721,0
OO,DFW,600,809,0
OO,SFO,735,902,0
OO,LAX,1534,1623,0
UA,EWR,1402,1506,0
UA,IAH,1033,1557,0
UA,ORD,1702,1909,0
US,CLT,950,1144,0
US,PHX,1210,1733,0
VX,LGA,1848,2241,1
WN,LBB,931,1045,0
WN,MHT,700,959,0
WN,BNA,1819,2030,1
WN,PHX,941,1133,0
WN,SJC,747,909,0
WN,DEN,740,1052,0
WN,JAX,1620,1737,0
AA,LAX,758,1533,0
AA,STX,1625,2003,1
AA,DFW,1147,1354,0
AS,PSP,1137,1350,0
B6,MCO,933,1146,0
DL,DCA,1654,1827,0
DL,PHL,1639,1936,0
DL,SAN,1341,2101,0
DL,ATL,1249,1427,1
DL,ATL,2210,2330,0
EV,DFW,844,929,0
EV,IAH,1254,1439,0
EV,LEX,858,1018,0
EV,ORD,2112,2352,0
HA,ITO,1058,1148,0
MQ,ABQ,552,949,0
NK,MCI,2104,2155,0
OO,BUR,2024,2223,0
OO,IAH,2105,2232,0
OO,FAR,1702,1746,0
UA,ORD,1212,1359,0
UA,IAD,1219,1437,0
UA,SFO,1254,1836,0
US,PHX,1637,1829,0
US,LGA,1436,1642,0
WN,DAL,1510,1603,0
WN,MDW,1951,2129,0
WN,ALB,1527,1817,0
WN,BWI,1003,1100,0
WN,SAN,1905,2023,0
WN,STL,839,945,0
WN,FLL,1152,1427,0
WN,LAS,743,839,0
AA,LAX,641,755,0
AA,MIA,1950,2154,0
AA,DCA,1818,2036,0
B6,JFK,2239,2351,0
B6,BOS,1024,1238,0
DL,CLT,806,938,0
DL,ATL,1045,1243,0
DL,ATL,1148,1208,0
DL,IND,1707,1833,0
DL,ATL,2154,2307,0
EV,GSO,1059,1149,0
EV,LBB,1050,1216,0
EV,MOB,1734,2009,0
F9,ATL,1342,1524,0
EV,DFW,702,847,0
MQ,LGA,1038,1210,0
NK,ORD,1110,1436,0
OO,PSP,1014,1140,1
OO,ONT,1315,1637,0
OO,ABQ,945,1118,0
UA,DEN,756,1343,0
UA,DEN,1109,1246,0
UA,ORD,648,931,0
US,BOS,936,1154,0
US,CLT,924,1059,0
VX,JFK,1658,1948,0
WN,BWI,1549,1705,1
WN,MEM,645,820,0
WN,HOU,1010,1415,0
WN,LGA,1657,1902,0
WN,DCA,1544,1708,0
WN,SMF,1343,1505,0
WN,PVD,1641,1754,0
AA,DFW,1017,1414,0
AA,LAX,604,1146,0
AA,DFW,831,858,0
AS,LAS,1008,1220,0
B6,BOS,1109,1230,0
DL,ATL,1930,2115,0
DL,SDF,1237,1357,0
DL,ATL,1929,2042,0
DL,ATL,1033,1153,0
DL,SLC,944,1511,0
DL,MSP,1919,2219,0
EV,IAH,844,958,0
EV,FAY,1516,1637,0
EV,MFE,851,1000,0
HA,HNL,2145,2225,0
MQ,GSO,1729,1906,0
MQ,LGA,1441,1623,1
OO,PHX,716,809,0
OO,MKE,814,1026,0
OO,LAX,1812,2348,0
OO,LAX,2025,2126,0
UA,SFO,553,1209,0
UA,SAT,659,804,0
MQ,SGF,1234,1348,0
US,IAH,1758,1831,0
US,CLT,1145,1353,0
WN,BWI,1309,1425,0
WN,BNA,923,1121,0
WN,LAX,1434,1540,1
WN,MDW,1918,2129,1
WN,DCA,1102,1258,0
WN,HRL,615,708,0
WN,PVD,1645,1759,0
